Customer ID,Age,Gender,Category,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Purchase Amount (USD)
3283,24,Female,Clothing,M,,Fall,4.8,No,Bank Transfer,Next Day Air,No,No,4.874409703962998,Credit Card,Monthly,94
3284,47,Female,Outerwear,L,,Spring,2.9,No,Credit Card,Express,No,No,2.857758276047363,Debit Card,Every 3 Months,24
3285,70,Female,Accessories,L,,Spring,4.5,No,Debit Card,2-Day Shipping,No,No,8.520911772318401,Venmo,Annually,79
3286,58,Female,Accessories,XL,Magenta,Fall,4.6,No,PayPal,Free Shipping,No,No,4.453671744595313,Cash,Weekly,31
3287,45,Female,Outerwear,L,,Winter,5.0,No,Venmo,Express,No,No,8.292975772932039,Venmo,Fortnightly,67
3288,24,Female,Clothing,L,,Spring,4.3,No,PayPal,2-Day Shipping,No,No,7.57998253488168,Credit Card,Weekly,63
3289,67,Female,Accessories,XL,,Spring,4.9,No,Debit Card,Next Day Air,No,No,5.176291641644267,Credit Card,Bi-Weekly,61
3290,31,Female,Accessories,M,Maroon,Summer,4.0,No,Venmo,2-Day Shipping,No,No,5.100849633839882,Venmo,Every 3 Months,50
3291,52,Female,Outerwear,L,,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,8.459307276458846,PayPal,Monthly,82
3292,29,Female,Accessories,L,,Fall,2.6,No,Bank Transfer,2-Day Shipping,No,No,3.1564955943628257,Cash,Monthly,51
3293,62,Female,Accessories,L,,Spring,4.9,No,Debit Card,Standard,No,No,4.807978787816186,Bank Transfer,Fortnightly,23
3294,19,Female,Outerwear,M,,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,6.194713795399242,Credit Card,Fortnightly,91
3295,62,Female,Clothing,S,,Spring,4.5,No,PayPal,Store Pickup,No,No,7.846698647704838,Bank Transfer,Bi-Weekly,60
3296,70,Female,Clothing,S,,Summer,2.8,No,PayPal,Next Day Air,No,No,3.8846898299120403,Cash,Weekly,34
3297,20,Female,Clothing,M,Green,Spring,4.2,No,PayPal,Next Day Air,No,No,2.809664377801027,Venmo,Quarterly,23
3298,67,Female,Accessories,M,,Fall,4.1,No,Credit Card,Free Shipping,No,No,8.421717799027764,PayPal,Monthly,82
3299,65,Female,Outerwear,M,Brown,Fall,3.5,No,PayPal,Express,No,No,7.55701966806106,Bank Transfer,Every 3 Months,73
3300,45,Female,Clothing,L,,Spring,4.0,No,Bank Transfer,2-Day Shipping,No,No,3.711976193548223,Venmo,Monthly,32
3301,26,Female,Accessories,M,Charcoal,Spring,4.0,No,Debit Card,Express,No,No,8.084491547953528,Bank Transfer,Bi-Weekly,80
3302,36,Female,Clothing,XL,,Summer,2.5,No,PayPal,Free Shipping,No,No,4.356188495010156,Credit Card,Fortnightly,58
3303,36,Female,Clothing,XL,Beige,Winter,4.2,No,Venmo,Standard,No,No,4.7365090006684785,Venmo,Bi-Weekly,82
3304,20,Female,Accessories,S,,Summer,3.4,No,PayPal,Next Day Air,No,No,6.316674255450564,Credit Card,Fortnightly,60
3305,30,Female,Accessories,XL,Orange,Fall,4.8,No,Debit Card,Next Day Air,No,No,4.2272941354874325,Bank Transfer,Every 3 Months,79
3306,34,Female,Clothing,L,,Summer,4.9,No,Bank Transfer,Standard,No,No,4.464706841162518,PayPal,Bi-Weekly,41
3307,63,Female,Outerwear,L,,Summer,3.6,No,Cash,Store Pickup,No,No,4.184063460741652,Venmo,Fortnightly,39
3308,18,Female,Accessories,S,,Winter,4.0,No,Credit Card,Store Pickup,No,No,4.360316366095486,Cash,Monthly,36
3309,55,Female,Clothing,M,Pink,Fall,2.6,No,Venmo,Express,No,No,5.473362832082692,Cash,Monthly,70
3310,48,Female,Accessories,M,,Summer,3.1,No,Credit Card,Store Pickup,No,No,5.081097151587938,PayPal,Monthly,47
3311,45,Female,Outerwear,M,,Winter,3.6,No,Debit Card,Free Shipping,No,No,5.599675232381614,PayPal,Fortnightly,27
3312,29,Female,Accessories,L,,Summer,4.0,No,PayPal,Express,No,No,3.3011629995718423,Bank Transfer,Annually,52
3313,55,Female,Footwear,L,Black,Summer,3.9,No,Venmo,Next Day Air,No,No,6.077779918697312,Cash,Quarterly,75
3314,55,Female,Accessories,XL,Black,Fall,3.9,No,Cash,Express,No,No,5.584678222923101,Credit Card,Monthly,30
3315,55,Female,Clothing,M,Violet,Spring,3.3,No,PayPal,Standard,No,No,9.012282685745145,Credit Card,Quarterly,94
3316,48,Female,Accessories,S,,Summer,2.9,No,Credit Card,Standard,No,No,5.339072832945016,PayPal,Every 3 Months,68
3317,42,Female,Clothing,M,Olive,Summer,3.1,No,Cash,Free Shipping,No,No,4.406607749516803,Debit Card,Fortnightly,45
3318,21,Female,Accessories,XL,,Summer,4.7,No,Debit Card,Standard,No,No,3.840486956009127,Cash,Quarterly,67
3319,45,Female,Outerwear,M,Olive,Summer,3.9,No,Venmo,Free Shipping,No,No,6.839135279728722,PayPal,Monthly,46
3320,23,Female,Clothing,M,,Summer,4.3,No,Cash,Next Day Air,No,No,3.144312167602473,Credit Card,Every 3 Months,31
3321,66,Female,Clothing,XL,,Fall,4.2,No,Cash,2-Day Shipping,No,No,6.839262641863563,Cash,Every 3 Months,44
3322,32,Female,Outerwear,S,,Winter,4.3,No,Bank Transfer,Next Day Air,No,No,7.53205765337417,Venmo,Annually,100
3323,52,Female,Clothing,XL,,Winter,4.6,No,Credit Card,Next Day Air,No,No,8.639006808723288,PayPal,Weekly,92
3324,54,Female,Accessories,M,,Winter,3.8,No,Venmo,Free Shipping,No,No,5.512209741418813,Credit Card,Monthly,78
3325,37,Female,Clothing,S,,Fall,3.3,No,Venmo,Standard,No,No,3.105778138883193,Venmo,Weekly,32
3326,29,Female,Footwear,M,,Fall,3.7,No,Debit Card,2-Day Shipping,No,No,8.224804414960934,Venmo,Monthly,97
3327,47,Female,Accessories,M,,Summer,4.3,No,Cash,Standard,No,No,6.9455723732686865,Debit Card,Annually,95
3328,47,Female,Clothing,M,Black,Spring,4.1,No,Bank Transfer,Express,No,No,3.3995812154665774,Debit Card,Quarterly,64
3329,42,Female,Footwear,M,,Spring,3.2,No,Venmo,Free Shipping,No,No,6.7029130510189106,Cash,Bi-Weekly,35
3330,34,Female,Accessories,M,,Winter,3.8,No,Debit Card,Express,No,No,3.426194700548268,Debit Card,Bi-Weekly,54
3331,38,Female,Footwear,M,,Spring,3.2,No,PayPal,2-Day Shipping,No,No,5.8440715493209,Bank Transfer,Quarterly,96
3332,55,Female,Accessories,M,,Summer,3.5,No,Debit Card,Free Shipping,No,No,7.342199070759179,PayPal,Quarterly,58
3333,27,Female,Clothing,M,,Summer,3.1,No,PayPal,2-Day Shipping,No,No,3.3314391710465197,PayPal,Bi-Weekly,23
3334,55,Female,Clothing,M,,Spring,4.2,No,Debit Card,Express,No,No,1.994623125836048,PayPal,Monthly,35
3335,66,Female,Clothing,M,,Summer,3.4,No,Bank Transfer,Free Shipping,No,No,5.423064736489122,Credit Card,Annually,23
3336,44,Female,Accessories,XL,,Winter,3.5,No,Credit Card,Express,No,No,6.7315520022034665,Bank Transfer,Quarterly,94
3337,39,Female,Clothing,M,Brown,Fall,4.0,No,Venmo,Free Shipping,No,No,6.105485054357681,Debit Card,Annually,45
3338,23,Female,Outerwear,L,,Winter,4.4,No,Bank Transfer,2-Day Shipping,No,No,1.8047561147645879,Bank Transfer,Bi-Weekly,23
3339,29,Female,Clothing,L,White,Winter,2.9,No,Venmo,2-Day Shipping,No,No,7.925502053401447,Credit Card,Monthly,94
3340,20,Female,Accessories,M,Cyan,Fall,3.6,No,Debit Card,Store Pickup,No,No,8.231780709920027,Cash,Fortnightly,99
3341,42,Female,Clothing,XL,,Fall,4.4,No,Credit Card,Free Shipping,No,No,3.9371831688416528,Credit Card,Fortnightly,36
3342,55,Female,Outerwear,XL,,Summer,4.5,No,Venmo,Standard,No,No,6.352473951108911,Credit Card,Monthly,50
3343,66,Female,Outerwear,M,Violet,Spring,3.8,No,Credit Card,Free Shipping,No,No,4.211048619727778,Credit Card,Weekly,81
3344,24,Female,Clothing,XL,,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,3.374356671726673,Cash,Bi-Weekly,31
3345,62,Female,Accessories,XL,,Fall,4.3,No,Debit Card,Free Shipping,No,No,5.235172682061296,Cash,Annually,48
3346,28,Female,Accessories,M,,Summer,4.0,No,Cash,2-Day Shipping,No,No,5.282261422525263,Venmo,Bi-Weekly,91
3347,30,Female,Clothing,M,,Summer,3.4,No,PayPal,Express,No,No,6.165977942811693,Venmo,Quarterly,99
3348,22,Female,Footwear,XL,,Summer,4.4,No,Credit Card,Standard,No,No,4.559948848583037,PayPal,Bi-Weekly,70
3349,28,Female,Clothing,L,Gray,Winter,2.8,No,PayPal,Standard,No,No,8.395795136493854,Cash,Every 3 Months,74
3350,35,Female,Accessories,M,,Fall,2.8,No,Cash,Store Pickup,No,No,7.075511978648571,PayPal,Quarterly,79
3351,45,Female,Accessories,S,Olive,Fall,4.9,No,PayPal,2-Day Shipping,No,No,6.119909418188165,Cash,Bi-Weekly,33
3352,43,Female,Clothing,L,Cyan,Spring,4.2,No,Cash,2-Day Shipping,No,No,7.384046392642196,Bank Transfer,Fortnightly,49
3353,55,Female,Accessories,M,,Summer,2.9,No,Credit Card,Next Day Air,No,No,8.93530607937776,Bank Transfer,Bi-Weekly,96
3354,31,Female,Clothing,L,,Fall,4.6,No,Debit Card,Free Shipping,No,No,3.662161832151888,Credit Card,Every 3 Months,66
3355,42,Female,Clothing,M,Orange,Fall,2.8,No,Cash,Next Day Air,No,No,4.334474831584491,PayPal,Weekly,45
3356,40,Female,Clothing,M,Peach,Spring,2.6,No,Debit Card,Store Pickup,No,No,4.29067806028789,Bank Transfer,Bi-Weekly,28
3357,39,Female,Clothing,M,,Summer,3.5,No,Credit Card,Store Pickup,No,No,4.910346950968072,PayPal,Bi-Weekly,48
3358,41,Female,Clothing,M,,Winter,3.5,No,Venmo,Free Shipping,No,No,3.517140393188214,Credit Card,Monthly,67
3359,56,Female,Clothing,M,,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,5.736288234820302,Cash,Annually,59
3360,43,Female,Accessories,L,Red,Fall,3.9,No,Credit Card,Next Day Air,No,No,5.316567821513783,Debit Card,Monthly,74
3361,22,Female,Outerwear,M,,Spring,3.3,No,Venmo,2-Day Shipping,No,No,4.925326220492604,Cash,Every 3 Months,81
3362,47,Female,Footwear,M,Silver,Spring,4.1,No,Credit Card,Free Shipping,No,No,3.7050065437790742,Credit Card,Bi-Weekly,26
3363,50,Female,Accessories,M,,Summer,3.0,No,Credit Card,Next Day Air,No,No,7.781226801416063,Venmo,Fortnightly,61
3364,58,Female,Clothing,M,Turquoise,Winter,3.0,No,PayPal,Next Day Air,No,No,1.4472694058248563,Bank Transfer,Bi-Weekly,23
3365,50,Female,Accessories,M,Peach,Fall,3.2,No,Cash,Standard,No,No,3.0400153372645735,Credit Card,Monthly,33
3366,43,Female,Clothing,L,,Fall,3.9,No,Bank Transfer,Express,No,No,6.848570127491573,Credit Card,Every 3 Months,58
3367,38,Female,Accessories,M,,Spring,3.6,No,Venmo,2-Day Shipping,No,No,5.7802581688347345,Debit Card,Quarterly,65
3368,44,Female,Clothing,M,,Summer,3.1,No,Credit Card,Store Pickup,No,No,4.304471665684407,Venmo,Fortnightly,48
3369,30,Female,Footwear,M,Blue,Spring,4.8,No,Cash,Express,No,No,6.0744914268827825,Bank Transfer,Every 3 Months,25
3370,47,Female,Clothing,M,Indigo,Winter,3.8,No,Debit Card,2-Day Shipping,No,No,5.6095914327413325,Cash,Monthly,51
3371,30,Female,Accessories,M,,Summer,2.8,No,Venmo,Store Pickup,No,No,3.841084656171816,Cash,Fortnightly,31
3372,49,Female,Clothing,S,,Winter,4.0,No,PayPal,Next Day Air,No,No,7.2172460265079605,PayPal,Annually,99
3373,56,Female,Clothing,M,,Winter,4.6,No,Credit Card,Free Shipping,No,No,4.708338806191732,Credit Card,Every 3 Months,25
3374,70,Female,Footwear,M,,Spring,3.5,No,Debit Card,Store Pickup,No,No,4.102098576327652,Debit Card,Every 3 Months,52
3375,22,Female,Clothing,S,,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,3.9026409532490627,Debit Card,Annually,47
3376,51,Female,Footwear,XL,,Fall,4.9,No,Debit Card,Express,No,No,9.304674507415555,Credit Card,Annually,98
3377,22,Female,Accessories,M,,Winter,4.1,No,Credit Card,Store Pickup,No,No,5.0301192441358715,Cash,Quarterly,46
3378,37,Female,Clothing,M,,Winter,4.6,No,Bank Transfer,Next Day Air,No,No,4.581899247769777,PayPal,Fortnightly,32
3379,49,Female,Clothing,L,,Fall,4.5,No,PayPal,Next Day Air,No,No,4.942814877364887,Cash,Quarterly,75
3380,61,Female,Accessories,L,,Summer,5.0,No,Debit Card,Store Pickup,No,No,6.237005784366432,Cash,Weekly,51
3381,41,Female,Clothing,L,Blue,Summer,3.8,No,PayPal,Standard,No,No,4.733729297229775,PayPal,Every 3 Months,52
3382,57,Female,Accessories,L,,Winter,4.7,No,Bank Transfer,Standard,No,No,7.95879444521525,Credit Card,Quarterly,66
3383,34,Female,Clothing,M,,Spring,2.8,No,Bank Transfer,Express,No,No,2.0713252198850762,Bank Transfer,Weekly,35
3384,27,Female,Outerwear,M,,Fall,2.6,No,Credit Card,Next Day Air,No,No,3.0601345888068563,Venmo,Bi-Weekly,43
3385,39,Female,Clothing,L,,Summer,3.8,No,Credit Card,Free Shipping,No,No,3.476002675712256,Venmo,Quarterly,24
3386,62,Female,Accessories,M,Olive,Winter,2.8,No,PayPal,Standard,No,No,5.673286414091847,Credit Card,Every 3 Months,83
3387,34,Female,Clothing,M,,Fall,2.6,No,Debit Card,2-Day Shipping,No,No,4.530538796892368,Cash,Quarterly,62
3388,53,Female,Clothing,S,,Spring,3.4,No,Venmo,2-Day Shipping,No,No,7.0763492635581295,Credit Card,Bi-Weekly,78
3389,35,Female,Clothing,M,,Spring,4.5,No,Venmo,Store Pickup,No,No,4.797193007886574,Credit Card,Weekly,61
3390,38,Female,Clothing,L,,Fall,3.8,No,Credit Card,Free Shipping,No,No,3.183098674729304,Venmo,Annually,57
3391,32,Female,Clothing,S,,Summer,3.0,No,Credit Card,Next Day Air,No,No,7.139258485317907,PayPal,Annually,70
3392,47,Female,Clothing,M,,Fall,3.7,No,Cash,2-Day Shipping,No,No,4.438106343664011,Debit Card,Every 3 Months,57
3393,53,Female,Accessories,XL,Blue,Winter,4.4,No,Credit Card,Free Shipping,No,No,5.898521168744016,Venmo,Bi-Weekly,74
3394,60,Female,Clothing,M,,Fall,3.1,No,PayPal,Next Day Air,No,No,6.214120596083532,Debit Card,Monthly,90
3395,31,Female,Footwear,S,Yellow,Spring,4.2,No,Cash,Store Pickup,No,No,7.169882415072847,PayPal,Annually,98
3396,44,Female,Clothing,M,Silver,Winter,3.1,No,Debit Card,Free Shipping,No,No,6.150047730657526,Debit Card,Every 3 Months,43
3397,29,Female,Clothing,XL,,Winter,5.0,No,PayPal,Next Day Air,No,No,3.6304835162601146,PayPal,Quarterly,37
3398,19,Female,Clothing,L,Yellow,Summer,2.7,No,Bank Transfer,Standard,No,No,5.807114081296406,Bank Transfer,Bi-Weekly,38
3399,54,Female,Clothing,L,,Winter,3.8,No,Cash,Standard,No,No,4.3153693536891815,Cash,Fortnightly,60
3400,40,Female,Clothing,XL,Yellow,Winter,3.3,No,Debit Card,Standard,No,No,5.067862826674208,Debit Card,Annually,55
3401,39,Female,Accessories,M,,Fall,4.8,No,Debit Card,Free Shipping,No,No,5.713728528254713,Venmo,Fortnightly,51
3402,44,Female,Accessories,L,,Winter,3.4,No,Venmo,Standard,No,No,4.963610526238869,Credit Card,Weekly,71
3403,22,Female,Clothing,M,,Spring,4.4,No,Venmo,2-Day Shipping,No,No,7.494343767477171,PayPal,Every 3 Months,61
3404,30,Female,Footwear,M,,Summer,3.9,No,Credit Card,Standard,No,No,6.11809150318488,Cash,Bi-Weekly,65
3405,69,Female,Accessories,L,,Fall,3.9,No,Cash,2-Day Shipping,No,No,2.400808880731006,Credit Card,Annually,34
3406,28,Female,Clothing,M,,Summer,4.2,No,Venmo,Store Pickup,No,No,5.247151356564796,Bank Transfer,Bi-Weekly,87
3407,57,Female,Clothing,M,,Spring,4.0,No,Venmo,Store Pickup,No,No,8.836914771556154,Venmo,Quarterly,79
3408,46,Female,Clothing,S,,Spring,2.6,No,Bank Transfer,Store Pickup,No,No,3.2584938793911533,Cash,Quarterly,46
3409,48,Female,Clothing,L,Purple,Summer,4.4,No,PayPal,Standard,No,No,6.5161203190325026,Bank Transfer,Annually,72
3410,24,Female,Clothing,M,,Summer,3.2,No,PayPal,Next Day Air,No,No,5.060888822051167,Credit Card,Every 3 Months,93
3411,50,Female,Footwear,L,,Summer,4.3,No,PayPal,Free Shipping,No,No,4.9127022880579325,Bank Transfer,Bi-Weekly,76
3412,29,Female,Footwear,L,,Winter,4.9,No,Venmo,2-Day Shipping,No,No,5.230530887668326,Cash,Weekly,56
3413,61,Female,Footwear,M,,Fall,3.8,No,Credit Card,Store Pickup,No,No,8.921748955740036,Venmo,Quarterly,83
3414,34,Female,Accessories,XL,,Winter,2.5,No,Cash,Express,No,No,5.101583746709461,PayPal,Bi-Weekly,90
3415,27,Female,Footwear,M,,Spring,4.9,No,Venmo,Next Day Air,No,No,6.7920403261393485,Bank Transfer,Quarterly,94
3416,38,Female,Clothing,M,,Fall,3.0,No,Credit Card,2-Day Shipping,No,No,6.59718507764477,Bank Transfer,Annually,68
3417,25,Female,Footwear,M,,Spring,3.2,No,PayPal,Store Pickup,No,No,3.500608216594231,Bank Transfer,Every 3 Months,53
3418,54,Female,Outerwear,M,Blue,Summer,2.9,No,PayPal,2-Day Shipping,No,No,6.541033024613251,Debit Card,Fortnightly,35
3419,53,Female,Outerwear,M,,Summer,2.8,No,Cash,Free Shipping,No,No,4.0407501088805375,Debit Card,Annually,30
3420,23,Female,Accessories,L,Indigo,Winter,3.1,No,Venmo,Store Pickup,No,No,4.792882158965468,Venmo,Bi-Weekly,26
3421,19,Female,Accessories,M,Purple,Winter,3.4,No,Debit Card,Express,No,No,6.5682340263742995,PayPal,Bi-Weekly,60
3422,57,Female,Footwear,M,,Summer,2.9,No,PayPal,Free Shipping,No,No,4.497681191081059,PayPal,Weekly,30
3423,19,Female,Outerwear,L,,Winter,3.2,No,Credit Card,Next Day Air,No,No,6.264218554340454,Venmo,Monthly,91
3424,33,Female,Footwear,M,,Spring,3.8,No,Venmo,Next Day Air,No,No,5.831468432020653,PayPal,Bi-Weekly,71
3425,33,Female,Accessories,L,,Summer,3.6,No,Venmo,2-Day Shipping,No,No,4.620314077842258,Credit Card,Monthly,64
3426,38,Female,Accessories,M,,Summer,4.3,No,Bank Transfer,Next Day Air,No,No,5.631037361773556,Debit Card,Bi-Weekly,54
3427,47,Female,Clothing,XL,,Fall,4.8,No,PayPal,2-Day Shipping,No,No,5.341784945400243,Credit Card,Annually,35
3428,39,Female,Clothing,XL,,Winter,2.5,No,Bank Transfer,Store Pickup,No,No,5.455346173867733,Cash,Annually,38
3429,32,Female,Accessories,M,,Fall,2.5,No,Debit Card,Next Day Air,No,No,6.6425610092336544,Venmo,Monthly,69
3430,27,Female,Clothing,S,,Winter,4.6,No,Debit Card,Express,No,No,5.136616993576907,Debit Card,Weekly,96
3431,67,Female,Clothing,M,Lavender,Winter,4.2,No,Credit Card,Next Day Air,No,No,5.744891221376616,Bank Transfer,Every 3 Months,73
3432,46,Female,Accessories,S,,Summer,4.2,No,Cash,Express,No,No,2.905539402476256,Venmo,Annually,49
3433,36,Female,Footwear,M,,Summer,4.8,No,Credit Card,2-Day Shipping,No,No,3.1185285314614775,PayPal,Every 3 Months,44
3434,62,Female,Clothing,M,,Spring,4.5,No,Cash,Free Shipping,No,No,7.977739932642216,PayPal,Annually,93
3435,31,Female,Clothing,S,,Summer,3.3,No,PayPal,2-Day Shipping,No,No,7.514834512660737,Venmo,Fortnightly,72
3436,68,Female,Clothing,M,,Summer,2.7,No,Debit Card,2-Day Shipping,No,No,5.131630614143361,Debit Card,Bi-Weekly,91
3437,57,Female,Accessories,L,Peach,Winter,2.8,No,Venmo,2-Day Shipping,No,No,5.822121117220291,Bank Transfer,Monthly,83
3438,22,Female,Outerwear,S,,Winter,3.5,No,Venmo,2-Day Shipping,No,No,3.5724318262308072,PayPal,Annually,62
3439,26,Female,Clothing,M,,Fall,3.0,No,Debit Card,Store Pickup,No,No,4.87730182155096,Credit Card,Monthly,71
3440,43,Female,Accessories,M,,Summer,4.5,No,Cash,Express,No,No,8.332654149720783,Venmo,Quarterly,93
3441,45,Female,Accessories,L,,Fall,4.3,No,Credit Card,2-Day Shipping,No,No,5.546377333249168,PayPal,Weekly,63
3442,64,Female,Clothing,XL,,Fall,4.1,No,Debit Card,Standard,No,No,5.11533404549573,Credit Card,Annually,96
3443,28,Female,Clothing,M,,Spring,4.3,No,Venmo,Next Day Air,No,No,5.626800570917123,PayPal,Weekly,78
3444,47,Female,Clothing,L,,Summer,5.0,No,PayPal,Free Shipping,No,No,2.07857153208903,Cash,Bi-Weekly,24
3445,53,Female,Clothing,S,Green,Summer,3.8,No,Cash,2-Day Shipping,No,No,6.689893990828994,Bank Transfer,Bi-Weekly,63
3446,42,Female,Accessories,M,Magenta,Fall,4.9,No,Venmo,Standard,No,No,3.8350769258649486,Debit Card,Annually,58
3447,51,Female,Footwear,S,Purple,Spring,5.0,No,Debit Card,2-Day Shipping,No,No,4.444259599944976,Cash,Weekly,55
3448,62,Female,Footwear,M,,Fall,4.3,No,Debit Card,Express,No,No,4.199045649612247,Bank Transfer,Bi-Weekly,58
3449,18,Female,Outerwear,S,,Winter,4.1,No,PayPal,Express,No,No,6.196778465316958,Bank Transfer,Fortnightly,28
3450,48,Female,Clothing,M,,Spring,4.5,No,PayPal,Standard,No,No,4.667660578277317,Cash,Monthly,37
3451,20,Female,Clothing,M,,Spring,3.6,No,PayPal,Store Pickup,No,No,5.262522397687764,PayPal,Monthly,78
3452,32,Female,Clothing,XL,,Fall,3.0,No,Bank Transfer,Free Shipping,No,No,8.035051249365926,Credit Card,Annually,73
3453,26,Female,Outerwear,M,,Spring,3.7,No,Credit Card,Next Day Air,No,No,3.219443766603346,Venmo,Fortnightly,20
3454,31,Female,Clothing,L,,Winter,4.3,No,Venmo,Standard,No,No,5.196922413753687,Venmo,Bi-Weekly,60
3455,55,Female,Accessories,S,,Fall,4.6,No,Cash,Store Pickup,No,No,3.916138243961322,PayPal,Bi-Weekly,71
3456,49,Female,Clothing,M,Orange,Fall,4.7,No,Bank Transfer,Standard,No,No,6.9757652402170995,Venmo,Annually,89
3457,42,Female,Clothing,M,,Fall,4.6,No,Bank Transfer,Express,No,No,2.7527610539940186,Venmo,Monthly,53
3458,64,Female,Accessories,M,Gray,Summer,3.0,No,Bank Transfer,Express,No,No,8.435949526986764,Cash,Fortnightly,87
3459,68,Female,Accessories,L,Violet,Spring,3.4,No,PayPal,Standard,No,No,1.9196283640677971,Venmo,Quarterly,37
3460,68,Female,Clothing,L,Green,Fall,3.8,No,Venmo,Express,No,No,2.8263897469520334,PayPal,Annually,37
3461,41,Female,Accessories,M,,Spring,3.1,No,Credit Card,Express,No,No,7.666723183832593,Bank Transfer,Bi-Weekly,78
3462,51,Female,Footwear,S,Maroon,Spring,4.4,No,Venmo,Standard,No,No,4.956765162388755,Cash,Quarterly,23
3463,44,Female,Clothing,L,,Spring,4.5,No,Bank Transfer,Standard,No,No,4.782404118423793,Credit Card,Every 3 Months,73
3464,27,Female,Accessories,M,,Fall,2.8,No,Debit Card,2-Day Shipping,No,No,6.13300640783563,PayPal,Fortnightly,27
3465,36,Female,Outerwear,S,,Winter,2.7,No,Debit Card,Next Day Air,No,No,4.650545340525202,PayPal,Annually,59
3466,19,Female,Accessories,M,,Spring,3.4,No,Bank Transfer,Standard,No,No,3.671226836856148,Debit Card,Weekly,53
3467,49,Female,Clothing,S,,Summer,4.6,No,Debit Card,Standard,No,No,3.283281324577257,Bank Transfer,Annually,42
3468,18,Female,Accessories,M,,Fall,5.0,No,Bank Transfer,Next Day Air,No,No,5.182879504774608,Credit Card,Annually,45
3469,36,Female,Accessories,S,,Winter,3.5,No,Credit Card,Standard,No,No,6.90209230503883,Debit Card,Quarterly,89
3470,36,Female,Clothing,L,,Fall,3.3,No,Bank Transfer,Store Pickup,No,No,8.8381022176217,Cash,Annually,85
3471,19,Female,Outerwear,S,Olive,Summer,4.5,No,Cash,Free Shipping,No,No,5.044164082181188,Cash,Bi-Weekly,69
3472,43,Female,Footwear,S,,Spring,3.1,No,Cash,Store Pickup,No,No,8.067550234876046,Cash,Bi-Weekly,66
3473,31,Female,Clothing,S,,Summer,4.0,No,Bank Transfer,Free Shipping,No,No,2.2714527973712135,Debit Card,Weekly,42
